f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,l07f4,l07f5,l07f6,l07f7,l07f8,l07f9,l07f10,l07f11,l07f12,l07f13,l07f14,l07f15,l07f16,l07f17,l07f18,l07f19,l07f20,l07f21,nss,nsc,mult
012,20948,59,181,1,1,332,22,20,1,1,3313,2,1,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,  11,    ,     ,     ,    2,     ,    2,     ,   10,     ,     ,  6, 12,    141843
011,20948,59,181,1,1,332,22,20,1,1,3313,2,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    2,     ,     ,     ,     ,     ,     ,  6, 12,    106382
013,20948,59,181,1,1,332,22,20,1,1,3313,2,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,   1,    ,     ,     ,     ,     ,     ,     ,    1,     ,     ,  6, 12,   1010630
015,20948,59,181,1,1,332,22,20,1,1,3313,2,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   4,     ,     ,    1,     ,     ,     ,    4,     ,     ,  6, 12,    265955
011,20924,59,181,1,1,332,22,20,1,1,3313,1,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,     ,     ,     ,     ,    1,     ,     ,  6, 12,   1229741
013,20922,59,181,1,1,332,22,20,1,1,3313,1,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   2,     ,     ,     ,     ,     ,     ,     ,     ,     ,  6, 12,    114217
010,20922,59,181,1,1,332,22,20,1,1,3313,2,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    1,     ,     ,     ,     ,     ,     ,  6, 12,   1272706
018,20921,59,181,1,1,331,01,03,1,1,3320,2,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    3,     ,    2,     ,    5,     ,     ,  6, 12,    142618
016,20925,59,181,1,1,331,01,03,1,1,3320,1,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,    8,     ,     ,     ,     ,     ,     ,     ,  6, 12,    776986
007,20920,59,181,1,1,331,01,03,1,1,3320,1,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,  10,     ,     ,     ,     ,     ,     ,     ,     ,     ,  6, 12,    546762
011,20920,59,181,1,1,331,01,03,1,1,3320,1,2,1,03,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    2,     ,     ,     ,     ,     ,     ,  6, 12,    546762
013,20920,59,181,1,1,331,01,03,1,1,3320,1,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   2,     ,     ,     ,     ,     ,     ,    2,     ,     ,  6, 12,    325553
017,20920,59,181,1,1,331,01,03,1,1,3320,1,4,1,02,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   3,     ,     ,   10,     ,    5,     ,    5,     ,     ,  6, 12,    106431
010,20929,59,181,1,1,331,03,04,1,1,3320,1,1,1,02,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    1,     ,    1,     ,     ,     ,     ,  8, 16,     59433
011,20929,59,181,1,1,331,03,04,1,1,3320,1,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    3,     ,    1,     ,     ,     ,     ,  8, 16,    534894
010,20929,59,181,1,1,331,03,04,1,1,3320,1,3,1,02,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    6,     ,     ,     ,     ,     ,     ,  8, 16,    534894
020,20929,59,181,1,1,331,03,04,1,1,3320,1,4,1,02,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,     ,     ,     ,     ,    2,     ,     ,  8, 16,    105658
010,20923,59,181,1,1,331,03,04,1,1,3320,1,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,     ,     ,     ,     ,    2,     ,    2,  8, 16,   1039364
015,20923,59,181,1,1,331,03,04,1,1,3320,1,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,     ,     ,     ,     ,   12,     ,     ,  8, 16,    263719
009,20923,59,181,1,1,331,03,04,1,1,3320,2,1,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    1,     ,     ,     ,     ,     ,     ,  8, 16,     46539
012,20923,59,181,1,1,331,03,04,1,1,3320,2,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,   2,    ,     ,     ,     ,     ,     ,     ,     ,     ,     ,  8, 16,     31026
015,20927,59,181,1,1,331,03,04,1,1,3320,1,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    2,     ,     ,     ,     ,     ,     ,  8, 16,     83421
010,20914,59,181,1,1,331,04,05,1,1,3322,1,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,    2,     ,     ,     ,     ,     ,     ,     ,     ,  6, 11,    706046
008,20912,59,181,1,1,331,04,05,1,1,3322,1,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    2,     ,     ,     ,     ,     ,     ,  6, 11,   1253192
007,20911,59,181,1,1,331,04,06,1,1,3322,1,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    2,     ,     ,     ,     ,     ,     ,  6, 11,     34718
013,20911,59,181,1,1,331,04,06,1,1,3322,1,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,  10,     ,     ,     ,     ,     ,     ,     ,     ,     ,  6, 11,    676994
013,20915,59,181,1,1,331,04,06,1,1,3322,1,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,     ,     ,     ,     ,    4,     ,     ,  6, 11,    234441
015,20910,59,181,1,1,331,04,06,1,1,3322,1,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    2,     ,     ,     ,   10,     ,     ,  6, 11,    160559
012,20919,59,181,1,1,331,06,01,1,1,3322,1,1,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   4,     ,     ,     ,     ,     ,     ,     ,     ,     ,  2,  2,     84629
011,20919,59,181,1,1,331,06,01,1,1,3322,1,1,1,02,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,  12,     ,     ,     ,     ,     ,     ,     ,     ,     ,  2,  2,     84629
011,20919,59,181,1,1,331,06,01,1,1,3322,1,1,1,04,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   6,     ,     ,    4,     ,    2,     ,     ,     ,     ,  2,  2,     84629
009,20919,59,181,1,1,331,06,01,1,1,3322,1,1,1,05,07,00000,   ,   ,   ,   ,   ,   ,   ,   4,    ,     ,     ,     ,     ,     ,     ,     ,     ,     ,  2,  2,     84629
011,20919,59,181,1,1,331,06,01,1,1,3322,1,1,1,06,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   9,     ,     ,     ,     ,     ,     ,     ,     ,     ,  2,  2,     84629
014,20913,59,181,1,1,331,06,09,1,1,3322,1,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   1,     ,     ,     ,     ,     ,     ,     ,     ,     ,  7, 14,    457820
011,20917,59,181,1,1,331,06,09,1,1,3322,1,2,1,02,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   3,     ,     ,     ,     ,     ,     ,     ,     ,     ,  7, 14,    404385
017,20952,59,181,1,1,331,07,28,1,1,3321,2,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    5,     ,    3,     ,    4,     ,     ,  8, 16,   1038389
019,20955,59,181,1,1,331,07,28,1,1,3321,1,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   2,     ,     ,     ,     ,     ,     ,     ,     ,     ,  8, 16,    120506
007,20955,59,181,1,1,331,07,28,1,1,3321,2,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,     ,    1,     ,     ,    1,     ,     ,  8, 16,    436834
010,20953,59,181,1,1,331,07,29,1,1,3321,1,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    1,     ,    1,     ,    2,     ,     ,  6, 12,    530332
010,20953,59,181,1,1,331,07,29,1,1,3321,1,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,   1,    ,     ,     ,     ,     ,     ,     ,     ,     ,     ,  6, 12,    190919
012,20956,59,181,1,1,331,07,29,1,1,3321,1,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,  20,    ,     ,     ,     ,     ,     ,     ,     ,     ,     ,  6, 12,    490819
018,20956,59,181,1,1,331,07,29,1,1,3321,2,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   5,     ,     ,    1,     ,     ,     ,    2,     ,     ,  6, 12,    415308
012,20957,59,181,1,1,331,18,10,1,1,3321,2,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    1,     ,     ,     ,    3,     ,     ,  8, 16,   1033593
017,20958,59,181,1,1,331,18,10,1,1,3321,1,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,  30,     ,     ,     ,     ,     ,     ,     ,     ,     ,  8, 16,    269146
009,20904,59,181,1,1,331,18,10,1,1,3321,2,1,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   2,     ,     ,     ,     ,     ,     ,     ,     ,     ,  8, 16,     70337
016,20902,59,181,1,1,331,18,10,1,1,3321,2,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   3,     ,     ,     ,     ,     ,     ,     ,     ,     ,  8, 16,    169678
015,20902,59,181,1,1,331,18,10,1,1,3321,2,4,1,02,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   4,     ,     ,    4,     ,    1,     ,     ,     ,     ,  8, 16,     47133
016,20905,59,181,1,1,333,13,16,1,1,3330,2,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   1,     ,     ,     ,     ,     ,     ,     ,     ,     ,  8, 16,    123127
016,20909,59,181,1,1,333,13,16,1,1,3330,2,4,1,01,07,00000,  1,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,     ,     ,     ,     ,     ,     ,     ,  8, 16,    123997
012,20903,59,181,1,1,332,19,30,1,1,3331,1,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,     ,     ,     ,     ,    1,     ,     , 10, 20,    976596
014,20903,59,181,1,1,332,19,30,1,1,3331,1,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,   2,    ,     ,     ,     ,     ,     ,     ,     ,     ,     , 10, 20,    147411
008,20903,59,181,1,1,332,19,30,1,1,3331,2,1,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   3,     ,     ,     ,     ,     ,     ,     ,     ,     , 10, 20,     73705
013,20906,59,181,1,1,332,20,19,1,1,3331,1,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   4,     ,     ,     ,     ,     ,     ,     ,     ,     ,  8, 16,    710702
013,20906,59,181,1,1,332,20,19,1,1,3331,2,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,     ,     ,     ,     ,    6,     ,     ,  8, 16,    167224
013,20907,59,181,1,1,332,20,30,1,1,3331,2,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   2,     ,     ,     ,     ,     ,     ,     ,     ,     , 10, 20,   3448721
013,20907,59,181,1,1,332,20,30,1,1,3331,2,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   1,     ,     ,     ,     ,    1,     ,    4,     ,     , 10, 20,   1112491
015,20908,59,181,1,1,332,20,30,1,1,3331,1,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    2,     ,     ,     ,    2,     ,     , 10, 20,    937833
012,20908,59,181,1,1,332,20,30,1,1,3331,2,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    1,     ,     ,     ,     ,     ,     , 10, 20,    345518
013,20908,59,181,1,1,332,20,30,1,1,3331,2,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    1,     ,     ,     ,    5,     ,     , 10, 20,   1110592
015,20908,59,181,1,1,332,20,30,1,1,3331,2,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    5,     ,    2,     ,    8,     ,     , 10, 20,   1233991
008,20994,59,181,1,1,332,20,30,1,1,3331,1,1,1,02,07,00000,   ,   ,   ,   ,   ,   ,   ,   6,    ,     ,     ,     ,     ,     ,     ,     ,     ,     , 10, 20,    343053
019,20994,59,181,1,1,332,20,30,1,1,3331,1,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    1,     ,    2,     ,     ,     ,     , 10, 20,    343053
016,20994,59,181,1,1,332,20,30,1,1,3331,1,4,1,02,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   2,     ,     ,     ,     ,     ,     ,     ,     ,     , 10, 20,    343053
011,20992,59,181,1,1,332,20,30,1,1,3331,1,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,   1,    ,     ,     ,     ,     ,     ,     ,     ,     ,     , 10, 20,    404199
012,20991,59,181,1,1,332,21,19,1,1,3331,1,1,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,     ,     ,     ,     ,    2,     ,     ,  8, 16,     62911
012,20991,59,181,1,1,332,21,19,1,1,3331,1,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   1,     ,     ,     ,     ,     ,     ,     ,     ,     ,  8, 16,    901723
019,20991,59,181,1,1,332,21,19,1,1,3331,1,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   4,     ,     ,    4,     ,     ,     ,     ,     ,     ,  8, 16,    104851
014,20991,59,181,1,1,332,21,19,1,1,3331,2,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,  14,     ,     ,     ,     ,     ,     ,     ,     ,     ,  8, 16,    524257
014,20995,59,181,1,1,332,21,19,1,1,3331,1,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    7,     ,    1,     ,    4,     ,     ,  8, 16,    877171
009,20995,59,181,1,1,332,21,19,1,1,3331,2,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   5,     ,     ,    1,     ,     ,     ,    6,     ,     ,  8, 16,    355610
013,20995,59,181,1,1,332,21,19,1,1,3331,2,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,     ,     ,     ,     ,    5,     ,     ,  8, 16,   1066829
021,20995,59,181,1,1,332,21,19,1,1,3331,2,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    1,     ,     ,     ,    3,     ,     ,  8, 16,   1185366
015,20990,59,181,1,1,332,21,19,1,1,3331,1,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    1,     ,     ,     ,    2,     ,     ,  8, 16,    998432
012,20990,59,181,1,1,332,21,19,1,1,3331,1,3,1,02,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   3,     ,     ,    1,     ,     ,     ,    3,     ,     ,  8, 16,    998432
019,20990,59,181,1,1,332,21,19,1,1,3331,1,4,1,02,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    2,     ,    3,     ,     ,     ,     ,  8, 16,    636501
008,20999,59,181,1,1,333,23,21,1,1,3333,1,1,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    1,     ,     ,     ,    2,     ,     ,  4,  8,    276044
015,20993,59,181,1,1,333,23,21,1,1,3333,1,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    1,     ,     ,     ,    4,     ,     ,  4,  8,    857581
014,20993,59,181,1,1,333,23,21,1,1,3333,1,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    1,     ,     ,     ,    8,     ,     ,  4,  8,    658144
017,20993,59,181,1,1,333,23,21,1,1,3333,2,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    3,     ,    1,     ,   12,     ,     ,  4,  8,    319100
013,20996,59,181,1,1,333,24,22,1,1,3330,1,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,   1,    ,     ,     ,    1,     ,    1,     ,    2,     ,     , 10, 20,    342743
013,20997,59,181,1,1,333,24,22,1,1,3330,1,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    2,     ,     ,     ,    6,     ,     , 10, 20,    634680
014,20997,59,181,1,1,333,24,22,1,1,3330,1,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    4,     ,    2,     ,    9,     ,     , 10, 20,    521344
006,20997,59,181,1,1,333,24,22,1,1,3330,2,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    1,     ,     ,     ,     ,     ,     , 10, 20,    906686
015,20997,59,181,1,1,333,24,22,1,1,3330,2,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   7,     ,     ,     ,     ,     ,     ,     ,     ,     , 10, 20,    430676
009,20998,59,181,1,1,333,24,22,1,1,3330,2,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    2,     ,     ,     ,    2,     ,     , 10, 20,    261565
012,20934,59,181,1,1,333,24,22,1,1,3330,1,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   2,     ,     ,     ,     ,     ,     ,     ,     ,     , 10, 20,    236601
016,20932,59,181,1,1,333,25,22,1,1,3330,1,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   1,     ,     ,    1,     ,     ,     ,    8,     ,     , 10, 20,    523025
007,20931,59,181,1,1,333,26,23,1,1,3333,1,1,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,   1,    ,     ,     ,     ,     ,     ,     ,     ,     ,     ,  6, 12,   1774099
009,20931,59,181,1,1,333,26,23,1,1,3333,1,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    1,     ,    1,     ,    7,     ,     ,  6, 12,    714936
013,20935,59,181,1,1,333,26,23,1,1,3333,1,4,1,02,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   2,     ,     ,     ,     ,     ,     ,     ,     ,     ,  6, 12,    336418
006,20930,59,181,1,1,333,26,23,1,1,3333,1,1,1,02,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    3,     ,    1,     ,   15,     ,     ,  6, 12,     59496
006,20930,59,181,1,1,333,26,23,1,1,3333,1,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    4,     ,    2,     ,   16,     ,     ,  6, 12,    178489
006,20930,59,181,1,1,333,26,23,1,1,3333,1,2,1,02,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    2,     ,    1,     ,    5,     ,     ,  6, 12,    178489
010,20930,59,181,1,1,333,26,23,1,1,3333,1,3,1,02,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,  30,     ,     ,     ,     ,     ,     ,     ,     ,     ,  6, 12,   1427910
013,20930,59,181,1,1,333,26,23,1,1,3333,1,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,  40,    ,     ,     ,     ,     ,     ,     ,     ,     ,     ,  6, 12,    773451
009,20939,59,181,1,1,333,27,24,1,1,3333,1,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   2,     ,     ,     ,     ,     ,     ,     ,     ,     ,  6, 12,    542370
012,20939,59,181,1,1,333,27,24,1,1,3333,1,3,1,02,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,     ,    1,     ,     ,    1,     ,     ,  6, 12,   2120173
014,20939,59,181,1,1,333,27,24,1,1,3333,1,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,     ,    2,     ,     ,     ,     ,     ,  6, 12,   1380578
013,20939,59,181,1,1,333,27,24,1,1,3333,1,4,1,02,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,     ,    2,     ,    2,    4,     ,     ,  6, 12,   1380578
010,20933,59,181,1,1,333,27,24,1,1,3333,1,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   2,     ,     ,    6,     ,     ,     ,   10,     ,     ,  6, 12,    628439
008,20933,59,181,1,1,333,27,24,1,1,3333,2,1,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    4,     ,     ,     ,    6,     ,     ,  6, 12,    785549
011,20933,59,181,1,1,333,27,24,1,1,3333,2,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,  10,     ,     ,     ,     ,     ,     ,     ,     ,     ,  6, 12,    209480
019,20936,59,181,1,1,333,27,24,1,1,3333,1,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,  10,    ,     ,     ,    3,     ,     ,     ,     ,     ,     ,  6, 12,     53034
012,20937,59,181,1,1,333,28,25,1,1,3332,1,2,1,02,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    5,     ,    1,     ,     ,     ,     ,  4,  8,    502605
012,20937,59,181,1,1,333,28,25,1,1,3332,1,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   2,     ,     ,     ,     ,     ,     ,     ,     ,     ,  4,  8,    916516
009,20937,59,181,1,1,333,28,25,1,1,3332,1,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   2,     ,     ,     ,     ,     ,     ,     ,     ,     ,  4,  8,    473040
013,20938,59,181,1,1,333,28,25,1,1,3332,1,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    8,     ,    2,     ,     ,     ,     ,  4,  8,   1047835
012,20938,59,181,1,1,333,28,25,1,1,3332,1,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    3,     ,    1,     ,     ,     ,     ,  4,  8,     73105
010,20964,59,181,1,1,333,29,02,1,1,3332,1,1,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    2,     ,    2,     ,     ,     ,     ,  2,  6,   3005750
015,20964,59,181,1,1,333,29,02,1,1,3332,2,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   1,     ,     ,     ,     ,     ,     ,     ,     ,     ,  2,  6,   3005750
027,20962,59,181,1,1,333,29,26,1,1,3332,1,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   3,     ,     ,     ,     ,     ,     ,     ,     ,     , 10, 20,    577624
010,20962,59,181,1,1,333,29,26,1,1,3332,2,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,  20,    ,     ,     ,     ,     ,     ,     ,     ,     ,     , 10, 20,    632636
008,20965,59,181,1,1,333,29,26,1,1,3332,1,1,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    2,     ,     ,     ,     ,     ,     , 10, 20,    201969
006,20960,59,181,1,1,333,29,26,1,1,3332,1,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    1,     ,    1,     ,     ,     ,     , 10, 20,    572467
010,20960,59,181,1,1,333,29,26,1,1,3332,2,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    2,     ,     ,     ,     ,     ,     , 10, 20,    797985
018,20960,59,181,1,1,333,29,26,1,1,3332,2,4,1,02,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,     ,    3,     ,     ,     ,     ,     , 10, 20,     17347
015,20969,59,181,1,1,333,29,26,1,1,3332,2,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    9,     ,     ,     ,     ,     ,     , 10, 20,    634005
015,20963,59,181,1,1,333,30,02,1,1,3332,1,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    3,     ,     ,     ,     ,     ,     ,  2,  6,    162717
008,20963,59,181,1,1,333,30,02,1,1,3332,2,1,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    1,     ,     ,     ,     ,     ,     ,  2,  6,    976304
012,20963,59,181,1,1,333,30,02,1,1,3332,2,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    4,     ,    1,     ,     ,     ,     ,  2,  6,   4664562
009,20963,59,181,1,1,333,30,02,1,1,3332,2,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    6,     ,    2,     ,     ,     ,     ,  2,  6,    433913
009,20966,59,181,1,1,333,30,27,1,1,3332,1,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    2,     ,     ,     ,    5,     ,     ,  6, 12,   1117346
011,20966,59,181,1,1,333,30,27,1,1,3332,1,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    7,     ,    1,     ,    2,     ,     ,  6, 12,    298601
011,20966,59,181,1,1,333,30,27,1,1,3332,1,3,1,02,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    6,     ,     ,     ,    4,     ,     ,  6, 12,    298601
011,20966,59,181,1,1,333,30,27,1,1,3332,2,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    3,     ,     ,     ,    4,     ,     ,  6, 12,    924700
006,20967,59,181,1,1,333,30,27,1,1,3332,1,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    3,     ,     ,     ,     ,     ,     ,  6, 12,   1117797
011,20967,59,181,1,1,333,30,27,1,1,3332,2,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,     ,     ,     ,     ,    3,     ,     ,  6, 12,   1393617
011,20967,59,181,1,1,333,30,27,1,1,3332,2,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    1,     ,    1,     ,   10,     ,     ,  6, 12,    566157
016,20967,59,181,1,1,333,30,27,1,1,3332,2,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    1,     ,     ,     ,     ,     ,     ,  6, 12,     14517
008,20968,59,181,1,1,333,30,27,1,1,3332,1,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   1,     ,     ,    1,     ,     ,     ,    3,     ,     ,  6, 12,    771755
009,20974,59,181,1,1,334,05,07,1,2,3311,1,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    3,     ,    1,     ,     ,     ,     ,  6, 12,   1048789
010,20972,59,181,1,1,334,05,07,1,2,3311,1,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,     ,     ,     ,     ,    2,     ,     ,  6, 12,     60779
